vibe,timezone,coverImageUrl,arrondissement,geoLat,iconKey,domainDominantKey,type,geoLng,domainRanking,province,sotsRecent30Score,difficultyTier,totalVotes,domainKey,systemId,active,codePostal,sotsGlobalScore,styleTags,radiusKm,name,adresse,totalEngagements,pays,id,created_date,updated_date,created_by_id,created_by,is_sample
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918097/microrave/avatars/qaoxbwujk5ynnvpgpi3j.jpg","Ahuntsic–Cartierville","45.54654844936593","🍻","","Bar","-73.6659086623087","[]","QC","0","1","0","","CKP-MPORP9KI-3YWKP8","true","H3L 1T4","0","[]","0.1","LE 132 BAR VINTAGE","132 rue Fleury O","0","CA","6a178f42992979d9ccdbfc4b","2026-05-28T00:41:38.718000","2026-05-28T00:41:38.718000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/30076858_189898161793329_8620037691360149504_n_qkyzsi.jpg","Côte-des-Neiges-Notre-Dame-de-Grâce","45.49755652871286","🍻","","Bar","-73.62245129506329","[]","QC","0","1","0","","CKP-MPORP9KI-NVN9QQ","true","H3T 1X2","0","[]","0.1","BAR MAISONNEE","5385 avenue Gatineau","0","CA","6a178f42320156973441f5f9","2026-05-28T00:41:38.352000","2026-05-28T00:41:38.352000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/472434321_458089920505742_3394494087220764793_n_cp1fhw.jpg","Le Sud-Ouest","45.4713817834902","🍻","","Bar","-73.59021857305858","[]","QC","0","1","0","","CKP-MPORP9KI-NBR8OU","true","H4C 1S9","0","[]","0.1","Bon délire","4855 rue Notre-Dame O","0","CA","6a178f42572bb83733212665","2026-05-28T00:41:38.034000","2026-05-28T00:41:38.034000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/51803957_789959228056290_6985505835812126720_n_psfphx.jpg","Mercier–Hochelaga-Maisonneuve","45.55008789411314","🍻","","Bar","-73.54155447081199","[]","QC","0","1","0","","CKP-MPORP9KI-THKCQR","true","H1W 1T3","0","[]","0.1","Madame SMITH","4061 Rue Ontario E","0","CA","6a178f41bbbcc61f3bf63ba6","2026-05-28T00:41:37.707000","2026-05-28T00:41:37.707000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774990261/microrave/avatars/ygihcxosqxvazavixgnd.jpg","Verdun","45.457002901177496","🍻","","Bar","-73.5673587388238","[]","QC","0","1","0","","CKP-MPORP9KI-JSM0BM","true","H4G 1X4","0","[]","0.1","Verdun Beach","4828 rue Wellington","0","CA","6a178f419eaac6fa59d07074","2026-05-28T00:41:37.381000","2026-05-28T00:41:37.381000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917868/microrave/avatars/t59vsmibv5qwtmsguhxv.jpg","Rosemont–La Petite-Patrie","45.53679030826266","🍻","","Bar","-73.60272142035491","[]","QC","0","1","0","","CKP-MPORP9KI-938DE3","true","H2S 1T2","0","[]","0.1","NACHO LIBRE","913 rue Beaubien E","0","CA","6a178f41996830dce8d77172","2026-05-28T00:41:37.046000","2026-05-28T00:41:37.047000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918419/microrave/avatars/xzxpq9iewrfo53ic4vfj.jpg","Ville-Marie","45.51607997867511","🍻","","Bar","-73.56595455617685","[]","QC","0","1","0","","CKP-MPORP9KI-NTV06C","true","H2X 3K8","0","[]","0.1","BRASSERIE TURBO HAUS","2040 rue Saint-Denis","0","CA","6a178f4031432c85142582f7","2026-05-28T00:41:36.739000","2026-05-28T00:41:36.739000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/343951851_754168706360649_5814868038921060289_n_vvpl9y.jpg","Ville-Marie","45.5002764244725","🍻","","Bar","-73.55987968059951","[]","QC","0","1","0","","CKP-MPORP9KI-QJ7K9L","true","H3C 1J2","0","[]","0.1","Hang","686 rue Notre-Dame O","0","CA","6a178f404362fb08fdd9f584","2026-05-28T00:41:36.434000","2026-05-28T00:41:36.434000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/522547795_17994956243814243_4444821110620305629_n_s9gqs4.jpg","Ville-Marie","45.51231859260205","🍺","","Pub","-73.5622728071012","[]","QC","0","1","0","","CKP-MPORP9KI-0674QN","true","H2X 3C6","0","[]","0.1","Pub Le Sainte-Élisabeth","1412 rue Sainte-Élisabeth","0","CA","6a178f4036c6d879284fefc3","2026-05-28T00:41:36.124000","2026-05-28T00:41:36.124000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918859/microrave/avatars/qhy21sbrzigntc6b7pxx.jpg","Rosemont–La Petite-Patrie","45.53212100578991","🍸","","Bistro","-73.6129230064309","[]","QC","0","1","0","","CKP-MPORP9KI-PLX8GY","true","H2S 3C7","0","[]","0.1","Bar Bello","6740 boulevard Saint-Laurent","0","CA","6a178f3f3feba254e65bfae8","2026-05-28T00:41:35.777000","2026-05-28T00:41:35.777000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774990398/microrave/avatars/v0bszn6zgh08jp96y6k6.jpg","Verdun","45.46343974841523","🛢️","","Microbrasserie","-73.56676367060257","[]","QC","0","1","0","","CKP-MPORP9KI-T9EK9V","true","H4G 1V6","0","[]","0.1","BENELUX VERDUN","4026 rue Wellington","0","CA","6a178f3f63ee7ce63084f0a1","2026-05-28T00:41:35.393000","2026-05-28T00:41:35.393000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774919609/microrave/avatars/g2uqr3eoj93qxzmrioud.jpg","Rosemont–La Petite-Patrie","45.536346134521516","🎪","","Salle de spectacle","-73.60381040477948","[]","QC","0","1","0","","CKP-MPORP9KI-8XWX3A","true","H2S 2J3","0","[]","0.1","Ausgang Plaza","6524 rue Saint-Hubert","0","CA","6a178f3fef5ff069ddc7fe55","2026-05-28T00:41:35.070000","2026-05-28T00:41:35.070000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/459151703_2004433859993590_1758374058297410792_n_ycxkgh.jpg","Ville-Marie","45.516043458804596","👠","","Cabaret","-73.5777667018006","[]","QC","0","1","0","","CKP-MPORP9KI-IS8W8O","true","H2W 1Y2","0","[]","0.1","The Wiggle Room","3874 Boul. Saint-Laurent","0","CA","6a178f3e301c6f9713bdc244","2026-05-28T00:41:34.670000","2026-05-28T00:41:34.670000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/52806792_360450637895307_9062429188388028416_n_hpe97f.jpg","Ville-Marie","45.515239459307125","🍻","","Bar","-73.56330184109807","[]","QC","0","1","0","","CKP-MPORP9KI-1ALMPX","true","H2X 3K4","0","[]","0.1","L'Île Noire","1649 R. Saint-Denis","0","CA","6a178f3ef3fbeb82c62a79f2","2026-05-28T00:41:34.316000","2026-05-28T00:41:34.316000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/435330993_333740595949437_1594163702428009006_n_cafcam.jpg","Ville-Marie","45.49758023602257","🍻","","Bar","-73.57682818339909","[]","QC","0","1","0","","CKP-MPORP9KI-B255KR","true","H3G 2B6","0","[]","0.1","Crescent Warehouse","1446 rue Crescent","0","CA","6a178f3db757dd46268fad48","2026-05-28T00:41:33.998000","2026-05-28T00:41:33.998000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","","Ville-Marie","45.50202797441472","","","Bar","-73.56812778124018","[]","QC","0","1","0","","CKP-MPORP9KI-9Q1HMT","true","H3B 4M7","0","[]","5","Le Cathcart","1 Pl. Monseigneur Charbonneau","0","CA","6a178f3d91751c2bfc0addc4","2026-05-28T00:41:33.692000","2026-05-28T00:41:33.692000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/569268918_18548245327010207_1062840838255233430_n_l4il2j.jpg","Ville-Marie","45.49798723210582","🍻","","Bar","-73.57702099898988","[]","QC","0","1","0","","CKP-MPORP9KI-YC6NF9","true","H3G 2B2","0","[]","0.1","SIR WINSTON CHURCHILL PUB","1455 Rue Crescent","0","CA","6a178f3d7691ff6271454d08","2026-05-28T00:41:33.336000","2026-05-28T00:41:33.336000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/543032628_17958827522987344_4927081687787337515_n_z0btl7.jpg","Ville-Marie","45.50528033349305","🍻","","Bar","-73.55327889993175","[]","QC","0","1","0","","CKP-MPORP9KI-ED4173","true","H2Y 2Y3","0","[]","0.1","Cappela","3 De la Commune St W suite A","0","CA","6a178f3c5834998afb74785c","2026-05-28T00:41:32.931000","2026-05-28T00:41:32.931000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/277661343_959359328276668_6720247336427954602_n_vwvhsc.jpg","Ville-Marie","45.50319739515629","🍻","","Bar","-73.5562322471859","[]","QC","0","1","0","","CKP-MPORP9KI-UEF9G8","true","H2Y 2T3","0","[]","0.1","Clandestino","436 rue Saint-François-Xavier","0","CA","6a178f3c98b98b43fc63d49f","2026-05-28T00:41:32.609000","2026-05-28T00:41:32.609000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/17663778_1181517961964844_3615028472159666176_a_w0uwxi.jpg","Le Plateau-Mont-Royal","45.5216247924391","🍻","","Bar","-73.59429698531562","[]","QC","0","1","0","","CKP-MPORP9KI-5JEKA8","true","H2T 2N6","0","[]","0.1","BAR HENRIETTA","115 avenue Laurier O","0","CA","6a178f3c9ebf0561c93621e8","2026-05-28T00:41:32.253000","2026-05-28T00:41:32.253000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/435460874_450944860796654_7446732382978391516_n_ltr1p7.jpg","Ville-Marie","45.50449464980392","🪩","","Club","-73.56342799456566","[]","QC","0","1","0","","CKP-MPORP9KI-HXQJAK","true","H2Z 1N2","0","[]","0.1","Pelicano","1076 rue De Bleury","0","CA","6a178f3bf202c7a6049d374f","2026-05-28T00:41:31.860000","2026-05-28T00:41:31.860000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/411285811_1419543982240620_3065316919578296948_n_h4m0x5.jpg","Pierrefonds-Roxboro","45.46035924625969","🍻","","Bar","-73.86693530538345","[]","QC","0","1","0","","CKP-MPORP9KI-BPMRBG","true","H9H 3C6","0","[]","0.1","KIRKLAND RESTO BAR","3874 boulevard Saint-Charles","0","CA","6a178f3be9dbf7af3e94398a","2026-05-28T00:41:31.554000","2026-05-28T00:41:31.554000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/428587523_1766879153832113_4184195874077961259_n_t5hwxl.jpg","Ville-Marie","45.4980931760618","🍻","","Bar","-73.5778816925549","[]","QC","0","1","0","","CKP-MPORP9KI-6CQSBU","true","H3G 2B8","0","[]","0.1","Jet night Club","2020 rue Crescent","0","CA","6a178f3b6a6bb867104e7026","2026-05-28T00:41:31.199000","2026-05-28T00:41:31.199000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/270145178_693159718525494_27625706393656898_n_w72zqe.jpg","Ville-Marie","45.49938250513681","🪩","","Club","-73.55747949993125","[]","QC","0","1","0","music","CKP-MPORP9KI-GM8D66","true","H3C 1L9","0","[]","0.1","STILLIFE","640 Rue St-Paul Ouest","0","CA","6a178f3a7133597124f69a88","2026-05-28T00:41:30.858000","2026-05-28T00:41:30.858000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/11111111_fg6uux.jpg","Côte-des-Neiges-Notre-Dame-de-Grâce","45.46870853376047","🍺","","Pub","-73.61888941735825","[]","QC","0","1","0","","CKP-MPORP9KI-JVL25I","true","H4A 1X7","0","[]","0.1","Honey Martin Kavanagh","5916 rue Sherbrooke O","0","CA","6a178f3a5cccd0bbc991571a","2026-05-28T00:41:30.537000","2026-05-28T00:41:30.537000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/50115160_346878455901660_8879386061713702912_n_ue15lw.jpg","Le Sud-Ouest","45.49732295861433","👩‍💻","","Coworking","-73.56177673756294","[]","QC","0","1","0","","CKP-MPORP9KI-F8HIY9","true","H3C 1J9","0","[]","0.1","La piscine","914 rue Notre-Dame O","0","CA","6a178f3a02e7c7034be563b1","2026-05-28T00:41:30.208000","2026-05-28T00:41:30.208000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/109815660_1601079540066084_6688472391026923768_n_kyb89w.jpg","Le Sud-Ouest","45.46976085817531","🍻","","Bar","-73.58100932206187","[]","QC","0","1","0","","CKP-MPORP9KI-6IL24H","true","H4E 1A2","0","[]","0.1","Messorem","2233 rue Pitt","0","CA","6a178f393cf7cdd1f7d3fde4","2026-05-28T00:41:29.860000","2026-05-28T00:41:29.860000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/307795753_486506276419452_8340968905298104566_n_bdo5d6.jpg","Ville-Marie","45.49581261137606","🍻","","Bar","-73.5750419865239","[]","QC","0","1","0","","CKP-MPORP9KI-BN4PNZ","true","H3G 2E3","0","[]","0.1","Afro Lounge","1204 rue Bishop","0","CA","6a178f393fe2a94d0c81699a","2026-05-28T00:41:29.463000","2026-05-28T00:41:29.463000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774990470/microrave/avatars/auxcfh2t5xbwpcyfdmw1.jpg","Verdun","45.4575903797077","🍻","","Bar","-73.5673033573718","[]","QC","0","1","0","","CKP-MPORP9KI-D16MDW","true","H4G 1X3","0","[]","0.1","LE TREFLE DE VERDUN","4718 rue Wellington","0","CA","6a178f39b5681a2534718161","2026-05-28T00:41:29.099000","2026-05-28T00:41:29.099000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/447018926_818983160167553_5239999512395721228_n_tcq9t6.jpg","Ville-Marie","45.51966380972727","🍻","","Bar","-73.56211885744261","[]","QC","0","1","0","","CKP-MPORP9KI-0FDRB7","true","H2L 3L6","0","[]","0.1","Chez Miller","1840 rue Atateken","0","CA","6a178f385320a34a188ae46e","2026-05-28T00:41:28.786000","2026-05-28T00:41:28.786000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/587604254_18318511831216858_1228756440731377792_n_j3xkzr.jpg","Ville-Marie","45.49970495067229","🍻","","Bar","-73.55619437650876","[]","QC","0","1","0","","CKP-MPORP9KI-JI0YT6","true","H2Y 2E5","0","[]","0.1","NhauBar","600 Rue William","0","CA","6a178f389b70f224f220332c","2026-05-28T00:41:28.478000","2026-05-28T00:41:28.478000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/469089413_1226133975165934_3583599513730524292_n_pswuym.jpg","Le Sud-Ouest","45.49726849050405","👩‍💻","","Coworking","-73.56180453065372","[]","QC","0","1","0","","CKP-MPORP9KI-O6P9HP","true","H3C 1J9","0","[]","0.1","Espace rodier","932 rue Notre-Dame O","0","CA","6a178f38c003a725ae1085c5","2026-05-28T00:41:28.150000","2026-05-28T00:41:28.150000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/640323333_18419411350187024_5562816095974898875_n_bcqzm2.jpg","Ville-Marie","45.52024122701606","🍻","","Bar","-73.55471164607093","[]","QC","0","1","0","","CKP-MPORP9KI-2F3QY8","true","H2L 2H7","0","[]","0.1","SALON DISTRICT VIDEO","1365 rue Sainte-Catherine E","0","CA","6a178f3761c1da1b81915ea6","2026-05-28T00:41:27.814000","2026-05-28T00:41:27.814000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/459643198_426436986650678_1454811690224212159_n_uqpvnb.jpg","Beaconsfield","45.41990105838818","🍺","","Pub","-73.88142955092013","[]","QC","0","1","0","","CKP-MPORP9KI-GK126N","true","H9W 4C3","0","[]","0.1","DUKE & DEVINE'S","479 boulevard Beaconsfield","0","CA","6a178f37605b1c9af5b87959","2026-05-28T00:41:27.509000","2026-05-28T00:41:27.509000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774916909/361269799_996643184820137_7562496551272444716_n_t4z9dx.jpg","Ville-Marie","45.50049061509817","🍻","","Bar","-73.57149874250504","[]","QC","0","1","0","","CKP-MPORP9KI-90D6ZE","true","H3B 2V5","0","[]","0.1","Bar dominion","1245 rue Metcalfe","0","CA","6a178f37e5720d2ceaa998c9","2026-05-28T00:41:27.111000","2026-05-28T00:41:27.111000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/323199473_2760127697452103_8846627555624877798_n_t6bn0t.jpg","Côte-des-Neiges-Notre-Dame-de-Grâce","45.4982349449837","🍺","","Pub","-73.62613674941608","[]","QC","0","1","0","","CKP-MPORP9KI-YDHG06","true","H3T 1Y8","0","[]","0.1","LA RETENUE BAR","5615 chemin de la Côte-des-Neiges","0","CA","6a178f368333177724dea279","2026-05-28T00:41:26.789000","2026-05-28T00:41:26.789000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/148027084_1331571107200660_3524552729024704403_n_qsluhz.jpg","Ville-Marie","45.495357588629766","🍻","","Bar","-73.57637972321636","[]","QC","0","1","0","","CKP-MPORP9KI-J7740R","true","H3G 2H4","0","[]","0.1","Upstairs Jazz Bar & Grill","1254 Rue Mackay","0","CA","6a178f365e0894e30bf7b3d3","2026-05-28T00:41:26.477000","2026-05-28T00:41:26.477000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/435450768_408000648648384_1826128339600689065_n_erpxr4.jpg","Le Sud-Ouest","45.48093297721239","🛢️","","Microbrasserie","-73.55250001402096","[]","QC","0","1","0","","CKP-MPORP9KI-SV4TP1","true","H3K 2A4","0","[]","0.1","Les Sans-Taverne - Coop et Brasserie Artisanale","1900 rue Le Ber","0","CA","6a178f3676903687ad7fc069","2026-05-28T00:41:26.136000","2026-05-28T00:41:26.136000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
