systemId,bioFr,parentSystemId,color,level,displayName,active,racineSystemId,sotsGlobalScore,unlockLevel,rarityTier,sotsRecent30Score,totalVotes,domainKey,id,created_date,updated_date,created_by_id,created_by,is_sample
"ST-000031","","ST-000002","#85272E","3","Nu Disco & Funktronica","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372dc","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000003","Techno","ST-000001","","2","Techno","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372ec","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000084","","ST-000078","","3","Progressive Rap / Nu Skool Rap","true","ST-000076","0","7","rare","0","0","music","69f2615c703ebba22c037299","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000068","","ST-000005","","3","Jump Up","true","ST-000001","0","4","rare","0","0","music","69f2615c703ebba22c0372b3","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000072","","ST-000005","","3","Liquid Funk","true","ST-000001","0","5","rare","0","0","music","69f2615c703ebba22c0372b7","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000191","","ST-000001","","2","Dubstep","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372b9","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000075","","ST-000005","","3","Future Bass / Future Garage","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372bc","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000049","","ST-000006","","3","Hardstyle & Jumpstyle","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372c5","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000057","","ST-000004","85272e","3","Ambient Breaks & Illbient","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372a3","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000060","","ST-000004","85272e","3","Broken Beats","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372a6","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000192","","ST-000005","","3","Bassline & Uk Funky","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372ba","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000010","","ST-000006","","3","Hardcore Techno / Rave","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372be","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000043","","ST-000006","","3","Breakbeat Hardcore & Piano House (Rave II)","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372bf","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000008","","ST-000003","","3","Detroit Techno","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372e7","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000087","","ST-000078","","3","East Coast Gangsta Rap","true","ST-000076","0","2","common","0","0","music","69f2615c703ebba22c03729c","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000029","","ST-000002","#85272E","3","Electro House & Dutch House","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372da","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000004","Break-beat","ST-000001","85272e","2","Break-beat","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372eb","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000245","","ST-000003","","3","Acid Techno","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c037288","2026-04-29T19:51:56.036000","2026-05-01T13:55:24.920000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000098","","ST-000096","","3","Ska","true","ST-000094","0","11","epic","0","0","music","69f2615c703ebba22c03728b","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000092","","ST-000077","","3","Funk","true","ST-000076","0","2","common","0","0","music","69f2615c703ebba22c037291","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000096","","ST-000094","","2","Reggae","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c03728d","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000083","","ST-000078","","3","Jazz Rap / Native Tongue","true","ST-000076","0","4","rare","0","0","music","69f2615c703ebba22c037298","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000100","","ST-000096","","2","Roots","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c037289","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000097","","ST-000096","","3","Mento","true","ST-000094","0","5","rare","0","0","music","69f2615c703ebba22c03728c","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000093","","ST-000077","","3","Alternative R&B","true","ST-000076","0","1","common","0","0","music","69f2615c703ebba22c037290","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000082","","ST-000078","","3","(West Coast) Gangsta Rap","true","ST-000076","0","1","common","0","0","music","69f2615c703ebba22c037297","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000080","","ST-000078","","3","Golden Age Rap (& Hardcore Rap)","true","ST-000076","0","2","common","0","0","music","69f2615c703ebba22c037295","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000099","","ST-000096","","3","Rocksteady","true","ST-000094","0","9","epic","0","0","music","69f2615c703ebba22c03728a","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000094","","","","1","World Music","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c03728f","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000079","","ST-000078","","3","Old Skool Rap Pioneers","true","ST-000076","0","6","rare","0","0","music","69f2615c703ebba22c037294","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000095","","ST-000094","","2","Latin","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c03728e","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000091","","ST-000077","","3","Soul","true","ST-000076","0","12","epic","0","0","music","69f2615c703ebba22c037292","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000090","","ST-000077","","3","Rhythm and Blues","true","ST-000076","0","9","epic","0","0","music","69f2615c703ebba22c037293","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000081","","ST-000078","","3","Miami Bass & Bounce","true","ST-000076","0","5","rare","0","0","music","69f2615c703ebba22c037296","2026-04-29T19:51:56.036000","2026-04-29T19:51:56.036000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
