entryType,eventId,note,accountCode,relatedEntryId,amount_cents,payoutSplitId,credit_cents,codeFlux,stripeEventId,recipientUserId,codeComptable,createdAt,stripeRef,debit_cents,currency,payerUserId,debitCredit,id,created_date,updated_date,created_by_id,created_by,is_sample
"escrow_released","69fb3e06e5ec52f1e0c5d166","Escrow libéré — event 69fb3e06e5ec52f1e0c5d166 — 206.28$ CAD [Dr escrow_liability]","escrow_liability","69fb40b60f2e9ca9c314f2aa","20628","","0","","","","","2026-05-06T13:23:02.278Z","pi_3TU5LkChRZW5v2uy1VxDVKsW","0","CAD","","debit","69fb40b6f91761a513379f4d","2026-05-06T13:23:02.648000","2026-05-06T13:23:03.019000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69fb3e06e5ec52f1e0c5d166","Dépôt capturé — event 69fb3e06e5ec52f1e0c5d166 — 206.28$ CAD [Cr stripe_clearing]","stripe_clearing","69fb40b51588bf4cb1f70a98","20628","","0","","","","","2026-05-06T13:23:01.297Z","pi_3TU5LkChRZW5v2uy1VxDVKsW","0","CAD","","credit","69fb40b59e42e65028817685","2026-05-06T13:23:01.820000","2026-05-06T13:23:01.820000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69fb3e06e5ec52f1e0c5d166","Dépôt capturé — event 69fb3e06e5ec52f1e0c5d166 — 206.28$ CAD [Dr stripe_balance]","stripe_balance","69fb40b59e42e65028817685","20628","","0","","","","","2026-05-06T13:23:01.297Z","pi_3TU5LkChRZW5v2uy1VxDVKsW","0","CAD","","debit","69fb40b51588bf4cb1f70a98","2026-05-06T13:23:01.590000","2026-05-06T13:23:02.071000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69fb3e06e5ec52f1e0c5d166","Frais Stripe prélevés par Stripe — 30.80$","stripe_balance","69fb40a56a8965da17ec4f6f","3080","","3080","","","","5100","2026-05-06T13:22:44.703Z","pi_3TU5PHChRZW5v2uy0mQN0muw","0","CAD","69f2739b8a9489588db01d2c","credit","69fb40a5440ee8a2dfa983c5","2026-05-06T13:22:45.682000","2026-05-06T13:22:46.234000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69fb3e06e5ec52f1e0c5d166","Frais Stripe — 30.80$","stripe_fees_expense","69fb40a5440ee8a2dfa983c5","3080","","0","","","","6110","2026-05-06T13:22:44.703Z","pi_3TU5PHChRZW5v2uy0mQN0muw","3080","CAD","69f2739b8a9489588db01d2c","debit","69fb40a56a8965da17ec4f6f","2026-05-06T13:22:45.402000","2026-05-06T13:22:45.921000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69fb3e06e5ec52f1e0c5d166","Commission MR HT — 93.96$ (11.40%)","commission_revenue","","9396","","9396","","","","7110","2026-05-06T13:22:44.703Z","pi_3TU5PHChRZW5v2uy0mQN0muw","0","CAD","69f2739b8a9489588db01d2c","credit","69fb40a55f312a8e0e4cb18e","2026-05-06T13:22:45.205000","2026-05-06T13:22:45.205000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69fb3e06e5ec52f1e0c5d166","Cachet talent — 730.23$ (824.19$ × 88.6%)","talent_payable","","73023","","73023","","","","4310","2026-05-06T13:22:44.703Z","pi_3TU5PHChRZW5v2uy0mQN0muw","0","CAD","69f2739b8a9489588db01d2c","credit","69fb40a558f1a01e46799862","2026-05-06T13:22:45.025000","2026-05-06T13:22:45.025000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_received","69fb3e06e5ec52f1e0c5d166","Balance 80% — event ...c5d166 ""test classic taxe 2"" — 824.19$ brut","stripe_balance","","82419","","0","","","","5100","2026-05-06T13:22:44.703Z","pi_3TU5PHChRZW5v2uy0mQN0muw","82419","CAD","69f2739b8a9489588db01d2c","debit","69fb40a44c3df850ca8d4083","2026-05-06T13:22:44.855000","2026-05-06T13:22:44.855000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69fb3e06e5ec52f1e0c5d166","Commission MR HT — 23.52$ (11.40%)","commission_revenue","","2352","","2352","","","","7110","2026-05-06T13:19:25.972Z","pi_3TU5LkChRZW5v2uy1VxDVKsW","0","CAD","69f2739b8a9489588db01d2c","credit","69fb3fdf43fde8cbc65bcbf2","2026-05-06T13:19:27.593000","2026-05-06T13:19:27.593000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69fb3e06e5ec52f1e0c5d166","Cachet talent — 182.76$ (206.28$ × 88.6%)","talent_payable","","18276","","18276","","","","4310","2026-05-06T13:19:25.972Z","pi_3TU5LkChRZW5v2uy1VxDVKsW","0","CAD","69f2739b8a9489588db01d2c","credit","69fb3fdfafb60fc96c464d94","2026-05-06T13:19:27.087000","2026-05-06T13:19:27.087000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_authorized","69fb3e06e5ec52f1e0c5d166","Dépôt 20% — event ...c5d166 ""test classic taxe 2"" — 206.28$ brut","stripe_clearing","","20628","","0","","","","5200","2026-05-06T13:19:25.972Z","pi_3TU5LkChRZW5v2uy1VxDVKsW","20628","CAD","69f2739b8a9489588db01d2c","debit","69fb3fded96b4e0eab84a70e","2026-05-06T13:19:26.253000","2026-05-06T13:19:26.253000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"saas_revenue","","[BACKFILL] SaaS MR-PLAN-B-2024-01 — 192.00$ TTC — invoiceId=in_1TT2zsChRZW5v2uyVdq3Cgp2 — revenu HT 166.99$","saas_revenue","","16699","","16699","","","","","2026-05-06T12:21:35.962Z","pi_3TT2ztChRZW5v2uy0A7L0zNe","0","CAD","69f62cd5271164a83828fd92","credit","69fb32500099485520a34fea","2026-05-06T12:21:36.107000","2026-05-06T12:21:36.107000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69fa7fbc3685a1e3ae93f54f","[BACKFILL] Frais Stripe prélevés — 1.07$","stripe_balance","69fb323eac75455e2f8474a5","107","","107","DEC-FRAIS","","","5100","2026-05-06T12:21:18.206Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","69f2739b8a9489588db01d2c","credit","69fb323e8476756370e0f8fb","2026-05-06T12:21:18.514000","2026-05-06T12:21:18.936000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69fa7fbc3685a1e3ae93f54f","[BACKFILL] Frais Stripe — 1.07$","stripe_fees_expense","69fb323e8476756370e0f8fb","107","","0","DEC-FRAIS","","","6110","2026-05-06T12:21:18.206Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","107","CAD","69f2739b8a9489588db01d2c","debit","69fb323eac75455e2f8474a5","2026-05-06T12:21:18.343000","2026-05-06T12:21:18.714000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"escrow_released","69fa7fbc3685a1e3ae93f54f","Escrow libéré — event 69fa7fbc3685a1e3ae93f54f — 20.91$ CAD [Cr stripe_balance]","stripe_balance","69fa808ef8afa6c06efdd21d","2091","","0","INT-ESCROW","","","","2026-05-05T23:43:10.634Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","","credit","69fa808f7b80cdf00aca9ef5","2026-05-05T23:43:11.123000","2026-05-06T11:45:51.691000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"escrow_released","69fa7fbc3685a1e3ae93f54f","Escrow libéré — event 69fa7fbc3685a1e3ae93f54f — 20.91$ CAD [Dr escrow_liability]","escrow_liability","69fa808f7b80cdf00aca9ef5","2091","","0","INT-ESCROW","","","","2026-05-05T23:43:10.634Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","","debit","69fa808ef8afa6c06efdd21d","2026-05-05T23:43:10.821000","2026-05-06T11:45:51.890000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69fa7fbc3685a1e3ae93f54f","Dépôt capturé — event 69fa7fbc3685a1e3ae93f54f — 20.91$ CAD [Cr stripe_clearing]","stripe_clearing","69fa808d477c8d13b9f42e69","2091","","0","INT-CAPTURE","","","","2026-05-05T23:43:09.707Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","","credit","69fa808e56fb6f83bc5b1cf1","2026-05-05T23:43:10.127000","2026-05-06T11:45:52.063000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_captured","69fa7fbc3685a1e3ae93f54f","Dépôt capturé — event 69fa7fbc3685a1e3ae93f54f — 20.91$ CAD [Dr stripe_balance]","stripe_balance","69fa808e56fb6f83bc5b1cf1","2091","","0","INT-CAPTURE","","","","2026-05-05T23:43:09.707Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","","debit","69fa808d477c8d13b9f42e69","2026-05-05T23:43:09.904000","2026-05-06T11:45:52.267000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69fa7fbc3685a1e3ae93f54f","Frais Stripe prélevés par Stripe — 3.36$","stripe_balance","69fa806d6d53099eeab91bc0","336","","336","DEC-FRAIS","","","5100","2026-05-05T23:42:36.876Z","pi_3TTsbaChRZW5v2uy1fgxl15A","0","CAD","69f2739b8a9489588db01d2c","credit","69fa806d17091e1778035b28","2026-05-05T23:42:37.966000","2026-05-06T11:45:52.463000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"stripe_fees","69fa7fbc3685a1e3ae93f54f","Frais Stripe — 3.36$","stripe_fees_expense","69fa806d17091e1778035b28","336","","0","DEC-FRAIS","","","6110","2026-05-05T23:42:36.876Z","pi_3TTsbaChRZW5v2uy1fgxl15A","336","CAD","69f2739b8a9489588db01d2c","debit","69fa806d6d53099eeab91bc0","2026-05-05T23:42:37.728000","2026-05-06T11:45:52.622000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69fa7fbc3685a1e3ae93f54f","Commission MR HT — 9.43$ (11.40%)","commission_revenue","","943","","943","ANA-COMMISSION","","","7110","2026-05-05T23:42:36.876Z","pi_3TTsbaChRZW5v2uy1fgxl15A","0","CAD","69f2739b8a9489588db01d2c","credit","69fa806d68b2c3f08776b64e","2026-05-05T23:42:37.447000","2026-05-06T11:45:52.818000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69fa7fbc3685a1e3ae93f54f","Cachet talent — 73.26$ (82.69$ × 88.6%)","talent_payable","","7326","","7326","ANA-TALENT","","","4310","2026-05-05T23:42:36.876Z","pi_3TTsbaChRZW5v2uy1fgxl15A","0","CAD","69f2739b8a9489588db01d2c","credit","69fa806d9e7eb06d416b5909","2026-05-05T23:42:37.205000","2026-05-06T11:45:52.976000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"balance_received","69fa7fbc3685a1e3ae93f54f","Balance 80% — event ...93f54f ""test 100$ - taxes ?"" — 82.69$ brut","stripe_balance","","8269","","0","ENC-BALANCE","","","5100","2026-05-05T23:42:36.876Z","pi_3TTsbaChRZW5v2uy1fgxl15A","8269","CAD","69f2739b8a9489588db01d2c","debit","69fa806dff11331a1b5a71e6","2026-05-05T23:42:37.019000","2026-05-06T11:45:53.148000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"commission_earned","69fa7fbc3685a1e3ae93f54f","Commission MR HT — 2.38$ (11.40%)","commission_revenue","","238","","238","ANA-COMMISSION","","","7110","2026-05-05T23:41:27.476Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","69f2739b8a9489588db01d2c","credit","69fa80288c1cd474277721e4","2026-05-05T23:41:28.198000","2026-05-06T11:45:53.344000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"talent_payable","69fa7fbc3685a1e3ae93f54f","Cachet talent — 18.53$ (20.91$ × 88.6%)","talent_payable","","1853","","1853","ANA-TALENT","","","4310","2026-05-05T23:41:27.476Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","0","CAD","69f2739b8a9489588db01d2c","credit","69fa80272cf30262f98fe8eb","2026-05-05T23:41:27.875000","2026-05-06T11:45:55.513000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"deposit_authorized","69fa7fbc3685a1e3ae93f54f","Dépôt 20% — event ...93f54f ""test 100$ - taxes ?"" — 20.91$ brut","stripe_clearing","","2091","","0","ENC-DEPOT","","","5200","2026-05-05T23:41:27.476Z","pi_3TTsaRChRZW5v2uy1o6DP2pV","2091","CAD","69f2739b8a9489588db01d2c","debit","69fa8027d5ba67a3d204ca1f","2026-05-05T23:41:27.631000","2026-05-06T11:45:55.698000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"saas_revenue_recognized","","Reconnaissance revenu différé 2026-05 — MR-PLAN-B-2024-01 — 13.92$/mois [Cr saas_revenue 7210]","saas_revenue","69fa61597b06206419ade007","1392","","1392","ANA-SAAS-REV","","","7210","2026-05-05T21:30:01.283Z","deferred_sub_1TT2zrChRZW5v2uy1ZlBau6P_2026-05","0","CAD","69f62cd5271164a83828fd92","credit","69fa61594c24256fae8cca2a","2026-05-05T21:30:01.515000","2026-05-05T21:30:01.872000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"saas_revenue_recognized","","Reconnaissance revenu différé 2026-05 — MR-PLAN-B-2024-01 — 13.92$/mois [Dr deferred_revenue 4530]","deferred_revenue","69fa61594c24256fae8cca2a","1392","","0","ANA-SAAS-AMORT","","","4530","2026-05-05T21:30:01.283Z","deferred_sub_1TT2zrChRZW5v2uy1ZlBau6P_2026-05","1392","CAD","69f62cd5271164a83828fd92","debit","69fa61597b06206419ade007","2026-05-05T21:30:01.383000","2026-05-05T21:30:01.690000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f5f19663a02779cf4fa08b","Virement talent sorti — test 102 — 4.21$","stripe_balance","69fa543a3ec06f409003ca28","421","69f5ffd91e5c49ceafec6dc4","421","DEC-PAYOUT","","","5100","2026-05-05T20:34:02.868Z","tr_1TTpfJChRZW5v2uyNv2NtBQD","0","CAD","","credit","69fa543b841ee5d056dcf640","2026-05-05T20:34:03.175000","2026-05-05T20:34:03.594000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f5f19663a02779cf4fa08b","Virement talent — test 102 — 4.21$ → Connect qXXgBko8","talent_payable","69fa543b841ee5d056dcf640","421","69f5ffd91e5c49ceafec6dc4","0","DEC-PAYOUT","","","4310","2026-05-05T20:34:02.868Z","tr_1TTpfJChRZW5v2uyNv2NtBQD","421","CAD","","debit","69fa543a3ec06f409003ca28","2026-05-05T20:34:02.987000","2026-05-05T20:34:03.375000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f6261577278f600ed8ca2e","Virement talent sorti — test 107 — 132.90$","stripe_balance","69fa54359b8318377044b83b","13290","69f68da26a307720f7695787","13290","DEC-PAYOUT","","","5100","2026-05-05T20:33:57.085Z","tr_1TTpfEChRZW5v2uynPFYg8K6","0","CAD","","credit","69fa5435ee004702213b6827","2026-05-05T20:33:57.355000","2026-05-05T20:33:57.738000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f6261577278f600ed8ca2e","Virement talent — test 107 — 132.90$ → Connect 4eCX15Bv","talent_payable","69fa5435ee004702213b6827","13290","69f68da26a307720f7695787","0","DEC-PAYOUT","","","4310","2026-05-05T20:33:57.085Z","tr_1TTpfEChRZW5v2uynPFYg8K6","13290","CAD","","debit","69fa54359b8318377044b83b","2026-05-05T20:33:57.187000","2026-05-05T20:33:57.564000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f74283836e62b5bf65c905","Virement talent sorti — test 121 - SCÉNARIO 3 — ANNULATION >= J-7 — 19.71$","stripe_balance","69fa54328c2585ee16a189fa","1971","69f745985267dafa8fc8961c","1971","DEC-PAYOUT","","","5100","2026-05-05T20:33:54.342Z","tr_1TTpfBChRZW5v2uy72clNjAL","0","CAD","","credit","69fa5432f124ffc5bfead075","2026-05-05T20:33:54.610000","2026-05-05T20:33:55.076000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f74283836e62b5bf65c905","Virement talent — test 121 - SCÉNARIO 3 — ANNULATION >= J-7 — 19.71$ → Connect qXXgBko8","talent_payable","69fa5432f124ffc5bfead075","1971","69f745985267dafa8fc8961c","0","DEC-PAYOUT","","","4310","2026-05-05T20:33:54.342Z","tr_1TTpfBChRZW5v2uy72clNjAL","1971","CAD","","debit","69fa54328c2585ee16a189fa","2026-05-05T20:33:54.461000","2026-05-05T20:33:54.830000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f74283836e62b5bf65c905","Virement talent sorti — test 121 - SCÉNARIO 3 — ANNULATION >= J-7 — 19.71$","stripe_balance","69fa542f310b2b087911c5cc","1971","69f745982fa797e34f0c4fb1","1971","DEC-PAYOUT","","","5100","2026-05-05T20:33:51.560Z","tr_1TTpf8ChRZW5v2uybbi865nW","0","CAD","","credit","69fa542f4d15e713ba214716","2026-05-05T20:33:51.871000","2026-05-05T20:33:52.267000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f74283836e62b5bf65c905","Virement talent — test 121 - SCÉNARIO 3 — ANNULATION >= J-7 — 19.71$ → Connect 4eCX15Bv","talent_payable","69fa542f4d15e713ba214716","1971","69f745982fa797e34f0c4fb1","0","DEC-PAYOUT","","","4310","2026-05-05T20:33:51.560Z","tr_1TTpf8ChRZW5v2uybbi865nW","1971","CAD","","debit","69fa542f310b2b087911c5cc","2026-05-05T20:33:51.651000","2026-05-05T20:33:52.054000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f75180ac78024b59cd0de7","Virement talent sorti — test 124 - SCÉNARIO 6 — MULTI-TALENTS (non testé) — 149.60$","stripe_balance","69fa542cc5de8f5db8cad4aa","14960","69fa4b80f347990f821f2572","14960","DEC-PAYOUT","","","5100","2026-05-05T20:33:48.762Z","tr_1TTpf5ChRZW5v2uyDBYPo9BG","0","CAD","","credit","69fa542dd1d7ca41fcf6d44e","2026-05-05T20:33:49.040000","2026-05-05T20:33:49.398000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f75180ac78024b59cd0de7","Virement talent — test 124 - SCÉNARIO 6 — MULTI-TALENTS (non testé) — 149.60$ → Connect 4eCX15Bv","talent_payable","69fa542dd1d7ca41fcf6d44e","14960","69fa4b80f347990f821f2572","0","DEC-PAYOUT","","","4310","2026-05-05T20:33:48.762Z","tr_1TTpf5ChRZW5v2uyDBYPo9BG","14960","CAD","","debit","69fa542cc5de8f5db8cad4aa","2026-05-05T20:33:48.893000","2026-05-05T20:33:49.217000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f77a1c312b74a9460d126c","Virement talent sorti — tesat 130 - MULTI TALENT ( 1 NO SHOW ) — 61.60$","stripe_balance","69fa542a17091e1778034b2e","6160","69fa4b9f5d6d9755a3b41554","6160","DEC-PAYOUT","","","5100","2026-05-05T20:33:45.941Z","tr_1TTpf2ChRZW5v2uyoUaqWXUj","0","CAD","","credit","69fa542abb551a1d2740f7f2","2026-05-05T20:33:46.169000","2026-05-05T20:33:46.558000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f77a1c312b74a9460d126c","Virement talent — tesat 130 - MULTI TALENT ( 1 NO SHOW ) — 61.60$ → Connect 4eCX15Bv","talent_payable","69fa542abb551a1d2740f7f2","6160","69fa4b9f5d6d9755a3b41554","0","DEC-PAYOUT","","","4310","2026-05-05T20:33:45.941Z","tr_1TTpf2ChRZW5v2uyoUaqWXUj","6160","CAD","","debit","69fa542a17091e1778034b2e","2026-05-05T20:33:46.024000","2026-05-05T20:33:46.385000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f9059341ae2adfeef80403","Virement talent sorti — test classic taxe 2 — 88.00$","stripe_balance","69fa5427a8a83d4f3eea37f6","8800","69fa4b1ee4bc2311d768c6a7","8800","DEC-PAYOUT","","","5100","2026-05-05T20:33:42.976Z","tr_1TTpezChRZW5v2uyY3smOp7k","0","CAD","","credit","69fa5427a834e8f8eb4e57c6","2026-05-05T20:33:43.326000","2026-05-05T20:33:43.699000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"payout_executed","69f9059341ae2adfeef80403","Virement talent — test classic taxe 2 — 88.00$ → Connect 4eCX15Bv","talent_payable","69fa5427a834e8f8eb4e57c6","8800","69fa4b1ee4bc2311d768c6a7","0","DEC-PAYOUT","","","4310","2026-05-05T20:33:42.976Z","tr_1TTpezChRZW5v2uyY3smOp7k","8800","CAD","","debit","69fa5427a8a83d4f3eea37f6","2026-05-05T20:33:43.124000","2026-05-05T20:33:43.515000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"reversal","69f5f19663a02779cf4fa08b","[REVERSAL LEGACY] Neutralisation double-comptage — entrée originale 360b11dc (deposit_authorized escrow_liability credit 4.43$)","escrow_liability","","443","","0","INT-REVERSAL","","","4310","2026-05-05T15:39:52.347Z","reversal_legacy_69f5f55d56805c2e360b11dc","443","CAD","","debit","69fa0f57b951c38b493690cd","2026-05-05T15:40:07.646000","2026-05-05T17:59:40.588000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"reversal","69f6041b11fc961b649e5c6f","[REVERSAL LEGACY] Neutralisation double-comptage — entrée originale b756a12f (deposit_authorized escrow_liability credit 7.52$)","escrow_liability","","752","","0","INT-REVERSAL","","","4310","2026-05-05T15:39:52.347Z","reversal_legacy_69f60743819b09a7b756a12f","752","CAD","","debit","69fa0f55ff8c5651513ba575","2026-05-05T15:40:05.443000","2026-05-05T17:59:41.285000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"reversal","69f628a58b137f63df8a0790","[REVERSAL LEGACY] Neutralisation double-comptage — entrée originale 6b2097d9 (deposit_authorized escrow_liability credit 20.91$)","escrow_liability","","2091","","0","INT-REVERSAL","","","4310","2026-05-05T15:39:52.347Z","reversal_legacy_69f628fc67ea13826b2097d9","2091","CAD","","debit","69fa0f554f7e1417a982e8b5","2026-05-05T15:40:05.151000","2026-05-05T17:59:41.867000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"reversal","69f62ccbbfe7cfd19437a1f6","[REVERSAL LEGACY] Neutralisation double-comptage — entrée originale de2ee47b (deposit_authorized escrow_liability credit 31.20$)","escrow_liability","","3120","","0","INT-REVERSAL","","","4310","2026-05-05T15:39:52.347Z","reversal_legacy_69f62d60a58b532cde2ee47b","3120","CAD","","debit","69fa0f544f1568a9fa793001","2026-05-05T15:40:04.980000","2026-05-05T17:59:42.148000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"reversal","69f62ccbbfe7cfd19437a1f6","[REVERSAL LEGACY] Neutralisation double-comptage — entrée originale 40fc9093 (balance_received balance_liability credit 123.89$)","balance_liability","","12389","","0","INT-REVERSAL","","","4310","2026-05-05T15:39:52.347Z","reversal_legacy_69f62decb147bcad40fc9093","12389","CAD","","debit","69fa0f54095b926782ec8172","2026-05-05T15:40:04.807000","2026-05-05T17:59:42.469000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"reversal","69f62ccbbfe7cfd19437a1f6","[REVERSAL LEGACY] Neutralisation double-comptage — entrée originale 1c650c62 (escrow_released escrow_liability debit 31.20$)","escrow_liability","","3120","","3120","INT-REVERSAL","","","4310","2026-05-05T15:39:52.347Z","reversal_legacy_69f62ebf67dfd4f11c650c62","0","CAD","","credit","69fa0f54583c229d74093c94","2026-05-05T15:40:04.648000","2026-05-05T17:59:42.794000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
